id,license_plate,vin,make,model,year,category_id,branch_id,color,mileage,status,created_at
2864,RO002863,SARKABUGKF2A7E4U8,Nissan,Altima,2024,3,78,Blue,32475,rented,2024-02-04 12:39:07
2865,CY002864,A4HNJWGYSA02VT8G2,Mercedes-Benz,Vito,2023,7,63,Green,31136,rented,2022-11-16 12:39:07
2866,YB002865,198SH7GRMWAMEUFGL,Jaguar,XF,2018,6,71,Green,147565,maintenance,2022-08-11 12:39:07
2867,BI002866,LP2HGKYAKKT7UPDEK,Mazda,3,2025,2,1,Black,11715,rented,2021-10-18 12:39:07
2868,KL002867,0LLTZ7FN80ERKX2CS,BMW,5 Series,2016,6,2,Red,90750,available,2025-04-06 12:39:07
2869,IR002868,U0ST6A9DP18CXZRU4,Mazda,3,2015,2,35,Blue,59398,available,2022-01-30 12:39:07
2870,JT002869,58YMJJU32NGB64Z65,Chevrolet,Impala,2025,4,48,Red,21853,retired,2025-12-15 12:39:07
2871,JK002870,0PVMGC660BC3KMZY9,Renault,Trafic,2025,7,76,Black,22079,available,2023-09-01 12:39:07
2872,KZ002871,PFEJ8KAT4JZ9CX3YF,Jaguar,XF,2017,6,59,Silver,128432,rented,2023-08-14 12:39:07
2873,EK002872,Y86UM8RE2NEB5HPJJ,Ford,Explorer,2020,5,64,Gray,48950,rented,2022-09-21 12:39:07
2874,NS002873,XUBLZ20BSCZ0NNZ39,Honda,Accord,2023,3,30,Silver,28300,available,2024-05-23 12:39:07
2875,YP002874,4N4G4GB5VRJ5HRH2S,Jeep,Grand Cherokee,2018,5,52,Red,29729,available,2022-07-16 12:39:07
2876,DR002875,NLM1EA4GTFPMPPYJ2,Fiat,500,2021,1,48,Red,47565,maintenance,2026-05-16 12:39:07
2877,VR002876,32KVB5WS7SH8RKH2F,Toyota,Avalon,2025,4,34,White,18719,maintenance,2026-05-06 12:39:07
2878,SH002877,BUCRVJ0G0NNN6J2VK,Jaguar,XF,2017,6,22,Black,112975,maintenance,2025-07-21 12:39:07
2879,XP002878,AEX2DYT79NR5RMVBP,Ford,Mondeo,2017,3,78,Blue,112955,available,2022-07-07 12:39:07
2880,CO002879,5SZ4A8SSTHNTCDN01,Jeep,Grand Cherokee,2025,5,24,Silver,19811,available,2022-02-25 12:39:07
2881,AW002880,YVWXTN3YSPK4E8SCD,Hyundai,i10,2023,1,35,Beige,62142,available,2024-06-07 12:39:07
2882,HU002881,NH3JYZ9CFRAFXL7WX,Toyota,Yaris,2020,1,27,Beige,71321,maintenance,2022-09-23 12:39:07
2883,CY002882,MTFGJU43WEF8KJPGZ,Mazda,MX-5,2024,8,16,White,20353,retired,2022-06-17 12:39:07
2884,PL002883,MX8XG0SW7K1SXKG2T,Hyundai,i10,2023,1,7,Green,37419,available,2025-07-06 12:39:07
2885,BB002884,GS0NVKSRCL0983T6F,Kia,Picanto,2025,1,1,Beige,19318,available,2023-03-22 12:39:07
2886,DY002885,NJKA98PB0WWY0PMH7,Ford,Mustang Convertible,2018,8,78,Black,121293,available,2024-09-15 12:39:07
2887,XZ002886,SVSPP65RTSYHZPK3J,Renault,Trafic,2024,7,58,Beige,13142,available,2025-07-09 12:39:07
2888,DS002887,MVZBLK132N2LB2Y0N,Ford,Mustang Convertible,2017,8,53,Black,184695,rented,2023-01-10 12:39:07
2889,TX002888,SWKJGFTVT2J4S6KPH,Audi,A5 Cabriolet,2023,8,78,White,35252,available,2024-12-03 12:39:07
2890,SR002889,6TGZNTFSMMZZ8WUVZ,Ford,Taurus,2020,4,35,Green,6406,available,2025-03-22 12:39:07
2891,MH002890,AHVLLA9VMYM1A9ZT7,Toyota,Camry,2024,3,31,Blue,44625,rented,2025-05-26 12:39:07
2892,VA002891,GN95R5UR3SY6D55M8,Volkswagen,Transporter,2021,7,12,Blue,49740,available,2025-04-07 12:39:07
2893,NA002892,RLYMXEU6M9N3UHM22,Honda,CR-V,2023,5,44,Black,10607,available,2024-02-05 12:39:07
2894,WY002893,Y9YWA3L92UKU2D0WM,Ford,Taurus,2016,4,54,Black,131490,rented,2025-10-19 12:39:07
2895,RK002894,2YYVUGJS9YHNUZ0T9,Renault,Trafic,2025,7,44,Green,23870,retired,2024-05-25 12:39:07
2896,MF002895,F2J7TPGGRK2UJKJDN,Honda,CR-V,2017,5,59,Black,152958,retired,2025-09-10 12:39:07
2897,AX002896,EU738Z2TD8WUVP7J1,BMW,Z4,2019,8,30,Silver,106464,rented,2024-11-09 12:39:07
2898,OM002897,ZJTM6UEFBN3W7KHBF,Chevrolet,Impala,2023,4,7,White,27280,maintenance,2025-04-21 12:39:07
2899,IN002898,VTFU4MDEJ19NJMYKD,Mazda,MX-5,2024,8,54,Green,31288,available,2023-10-17 12:39:07
2900,QM002899,DYGYRBBZ2MCF85ZZB,Ford,Transit,2019,7,67,Gray,48062,available,2024-10-17 12:39:07
2901,BE002900,MZ524K32GTUT87J92,Ford,Taurus,2025,4,68,Green,4825,maintenance,2025-10-07 12:39:07
2902,CP002901,6JHLNRTGUFPYK6VX6,Jaguar,XF,2024,6,36,Silver,31874,available,2021-07-17 12:39:07
2903,FO002902,GA915U8YZ1U2A2C34,Ford,Explorer,2015,5,53,White,105877,available,2022-06-15 12:39:07
2904,CO002903,13KERJ123Z4W53MZ5,Toyota,Camry,2015,3,56,White,15963,maintenance,2022-07-04 12:39:07
2905,WI002904,JLEG21PKDEVJNU77K,Nissan,Altima,2021,3,42,Red,72116,rented,2024-12-03 12:39:07
2906,PR002905,0T47L44VP7R6CRMSX,Honda,Accord,2018,3,80,Blue,66536,maintenance,2023-02-03 12:39:07
2907,UM002906,AV2UGVE4X6G0FH9EJ,Toyota,Camry,2017,3,15,Green,142885,available,2024-08-18 12:39:07
2908,ZH002907,ED5FM5LGMLMLNV3TW,Chevrolet,Impala,2016,4,56,Green,72775,available,2022-01-31 12:39:07
2909,EB002908,4FLRH3SGT7KZVR74S,Volkswagen,Golf,2022,2,22,White,16870,available,2021-07-27 12:39:07
2910,CO002909,8ZZLCK6XBUY7436D2,Ford,Mondeo,2016,3,23,Blue,191754,available,2021-07-25 12:39:07
2911,PJ002910,NBSY24501WRJBLR7G,Nissan,Rogue,2021,5,37,Red,30319,available,2024-12-28 12:39:07
2912,IH002911,S6EKT206YF0VPH49M,Chevrolet,Impala,2018,4,15,White,144704,maintenance,2025-11-15 12:39:07
2913,TE002912,UMAP17TLN7SD1EWG6,Ford,Mustang Convertible,2020,8,51,Green,16421,rented,2024-10-07 12:39:07
2914,LD002913,354K4M6J8WJ49P2RA,Audi,A5 Cabriolet,2016,8,3,Black,191946,available,2026-06-12 12:39:07
2915,QS002914,E0X6AU7JTCHCCNTEV,Volkswagen,Passat,2025,3,70,White,20865,rented,2022-02-25 12:39:07
2916,JN002915,ZVG24RNDDNB9UJXHP,Kia,Picanto,2017,1,10,Gray,36441,retired,2024-05-01 12:39:07
2917,DO002916,BF9GZR54J2PFSF67K,Fiat,500,2016,1,53,Silver,110418,available,2023-06-26 12:39:07
2918,VF002917,D4KZBR5KHZHB2A0YV,Volkswagen,Golf,2015,2,14,White,120816,retired,2024-08-15 12:39:07
2919,FB002918,FM881VY2J9K6MJZ9L,Toyota,Corolla,2018,2,72,Gray,75839,maintenance,2025-11-10 12:39:07
2920,WP002919,HBT79T94ZLFZ5RBLM,Audi,A5 Cabriolet,2018,8,71,Black,54382,rented,2022-03-06 12:39:07
2921,VG002920,J7P7GUM1J4WJZXNGL,Toyota,Corolla,2021,2,70,Silver,46332,rented,2025-03-24 12:39:07
2922,BP002921,ERX3ZAU9H8WNN19S5,Toyota,RAV4,2018,5,49,Beige,88487,rented,2025-03-22 12:39:07
2923,NM002922,YNX9YST43APS5NAZC,Nissan,Altima,2025,3,47,Silver,9591,available,2026-02-13 12:39:07
2924,OT002923,P7TTCCXB6DGJ6Z57Z,Renault,Trafic,2025,7,14,Black,13407,rented,2022-07-27 12:39:07
2925,SD002924,WXEKZ6JK5Y9S0HBX1,Lexus,ES,2020,6,15,Black,132954,maintenance,2024-06-11 12:39:07
2926,OJ002925,03UU71UKXKT1KLACY,BMW,X5,2020,5,78,Green,14978,retired,2023-02-22 12:39:07
2927,YQ002926,DU3VZ4LKVDXXGXGJZ,Mercedes-Benz,Vito,2024,7,20,Gray,17094,rented,2026-02-05 12:39:07
2928,LC002927,FYA26FCMW7GTNBV19,Jaguar,XF,2021,6,9,White,32583,rented,2025-05-14 12:39:07
2929,JV002928,9E1159VV947288J4T,Toyota,RAV4,2025,5,70,Beige,6780,available,2023-05-09 12:39:07
2930,VY002929,L77BGVS0KVV0CTYSC,Mercedes-Benz,Vito,2021,7,31,White,49996,maintenance,2025-07-29 12:39:07
2931,EI002930,RCYFXH4WKPXGV0V9G,Toyota,Camry,2022,3,58,Green,19611,available,2025-02-11 12:39:07
2932,SD002931,50YW87BJH4LYYN5N4,Toyota,Avalon,2024,4,49,Blue,12007,retired,2023-10-11 12:39:07
2933,UM002932,23FWAAT1NKA8LEFR8,Volkswagen,up!,2018,1,68,Gray,70542,available,2022-03-05 12:39:07
2934,PL002933,HBYR41H0R33DRJL69,Honda,Civic,2016,2,8,White,23064,available,2023-11-03 12:39:07
2935,WR002934,RWH50U8F0HGDEA2JD,Mercedes-Benz,E-Class,2017,6,40,Blue,34096,rented,2026-06-17 12:39:07
2936,DO002935,VH6154R2HYC0CXD4C,Audi,A5 Cabriolet,2016,8,20,Blue,73092,maintenance,2022-11-15 12:39:07
2937,AT002936,VCA038X5P343AYNGX,Renault,Trafic,2021,7,34,Green,56637,rented,2022-02-12 12:39:07
2938,VD002937,UZXNMJJTW5KDFZ9WE,Volkswagen,Golf,2022,2,47,Red,84612,available,2023-01-13 12:39:07
2939,NN002938,A56L3K0SRTZU1BA07,Volkswagen,Golf,2015,2,33,Black,19065,available,2021-07-18 12:39:07
2940,AN002939,ZKSLSJZZN2DW1XHJH,Volkswagen,Transporter,2024,7,48,Beige,28860,maintenance,2023-08-14 12:39:07
2941,HZ002940,4YVZ5TA9FF5PJD8HM,Chevrolet,Impala,2023,4,50,Green,33749,retired,2025-07-15 12:39:07
2942,RO002941,LFU5FCP44N0DTB12L,Ford,Explorer,2017,5,3,Red,62617,rented,2022-03-13 12:39:07
2943,RX002942,V91JM1LP552U59T7S,Jaguar,XF,2015,6,79,Black,165777,available,2021-08-05 12:39:07
2944,XA002943,9HU2D9GH1WUY768P7,Ford,Explorer,2021,5,17,White,14380,maintenance,2023-04-30 12:39:07
2945,YQ002944,3YAFWDN4Y5BBM1FJY,Ford,Focus,2023,2,45,Green,67038,retired,2024-07-11 12:39:07
2946,MI002945,2UAFWXZ9LEXARTZ68,BMW,Z4,2023,8,23,Beige,57249,available,2022-11-10 12:39:07
2947,UH002946,4FJ8DRL9LU86GHYL3,Fiat,500,2019,1,2,Silver,28834,available,2026-04-18 12:39:07
2948,CI002947,ZDHX94ZNCW242HE3F,Audi,A5 Cabriolet,2023,8,12,Blue,53470,rented,2025-05-27 12:39:07
2949,PR002948,4SUN06BJR8KGVH583,Fiat,500,2017,1,25,Red,183688,available,2024-02-06 12:39:07
2950,ZD002949,CTUTP212M8B4GUW5B,BMW,5 Series,2022,6,76,Silver,13095,maintenance,2023-06-20 12:39:07
2951,JR002950,1G41R2Z7APRXHJ88V,Audi,A6,2019,6,24,Silver,135327,rented,2022-12-31 12:39:07
2952,PW002951,JYAE47VPFZ06KRTUR,Honda,Accord,2023,3,37,White,18403,rented,2026-02-25 12:39:07
2953,EP002952,UEK5S6LT4WM9L693J,Ford,Focus,2019,2,66,Beige,100338,available,2025-01-19 12:39:07
2954,ZE002953,9FTF20NZUXFBWKLZC,Nissan,Rogue,2024,5,77,Beige,42018,rented,2021-11-08 12:39:07
2955,PU002954,448KZB8ZL8S9FC8Y5,Renault,Trafic,2025,7,49,Silver,13941,rented,2025-05-30 12:39:07
2956,PV002955,KCC3S9KYK89MF6TXD,Renault,Trafic,2025,7,61,Black,2330,available,2025-06-03 12:39:07
2957,QL002956,4A902KBY42C889HJU,Honda,CR-V,2024,5,39,Gray,22132,rented,2021-10-14 12:39:07
2958,FN002957,X9WGD7L41C8AF5GHL,Mercedes-Benz,E-Class,2017,6,53,White,98296,retired,2022-01-19 12:39:07
2959,RC002958,5RPVJDY7UL4DD9HXY,Mercedes-Benz,E-Class,2020,6,36,White,72520,available,2025-06-30 12:39:07
2960,EL002959,D8U4KL253GS8B37UB,Ford,Mondeo,2020,3,62,Silver,57368,rented,2024-03-02 12:39:07
2961,VE002960,6SY154HLWSBN7P2K8,Audi,A6,2016,6,39,Silver,74598,available,2023-03-16 12:39:07
2962,SV002961,DS3V6HGGYB7R3X1TG,Volkswagen,Transporter,2025,7,16,Blue,11764,available,2024-10-03 12:39:07
2963,PE002962,RCL9PCU3EXFDF5ZBE,Audi,A5 Cabriolet,2015,8,12,Black,57936,rented,2022-01-28 12:39:07
2964,ML002963,KL1NZFY6HF0ZFFJCX,Chrysler,300,2020,4,71,Green,6871,retired,2023-10-01 12:39:07
2965,LQ002964,KENV5HLFW5U5V23UT,Ford,Mustang Convertible,2019,8,48,Green,121524,available,2022-12-31 12:39:07
2966,GM002965,0F32PT6HR63E0Z9BC,Toyota,Corolla,2016,2,25,White,90616,rented,2023-11-08 12:39:07
2967,DF002966,GUNC6M5W7N8GPCSP8,Ford,Focus,2020,2,36,Green,71106,available,2021-09-25 12:39:07
2968,DL002967,D7G74H9W0XR6PMZLG,Jeep,Grand Cherokee,2017,5,68,Gray,143129,maintenance,2025-07-27 12:39:07
2969,WB002968,N2XPNCS4W8N7LPF52,Toyota,Avalon,2018,4,70,Red,110232,available,2024-03-03 12:39:07
2970,PV002969,0YWSMSLK8F4HWMFP4,Lexus,ES,2017,6,16,Silver,108230,available,2023-06-07 12:39:07
2971,OC002970,UK7G0SKRKGDNHLNZH,Audi,A6,2018,6,64,Silver,123849,rented,2024-11-17 12:39:07
2972,YV002971,YMBNRG1VC2R684EXE,Toyota,Corolla,2020,2,58,Blue,29480,maintenance,2023-03-16 12:39:07
2973,OL002972,5C77U03A9RE1138XX,Nissan,Altima,2025,3,9,Blue,15538,rented,2022-10-04 12:39:07
2974,MF002973,5TA6XZY0UB4MK7KD3,Toyota,Avalon,2021,4,3,Silver,14477,available,2025-04-05 12:39:07
2975,SW002974,NBFW1L1B8HR66SDWC,BMW,5 Series,2022,6,26,Blue,61615,rented,2024-07-17 12:39:07
2976,IQ002975,XVT6J0HTPBU38P5C2,BMW,Z4,2021,8,22,Beige,36768,maintenance,2024-06-26 12:39:07
2977,DC002976,KU7DKNBAF43CZMAXX,Mazda,3,2015,2,18,Red,95471,maintenance,2025-01-25 12:39:07
2978,JP002977,YM7SJ6H1HGS58X2CK,Nissan,Altima,2015,3,42,Green,128934,available,2021-10-07 12:39:07
2979,YV002978,MU0MSUXMMSLM8U2AF,Nissan,Rogue,2015,5,44,Red,30740,rented,2025-06-10 12:39:07
2980,NE002979,BLB5CP1YRNHK4HZD1,Ford,Transit,2022,7,24,Red,88710,available,2024-05-16 12:39:07
2981,ZQ002980,N9KXJZTGPH504X53M,Ford,Mustang Convertible,2021,8,27,Beige,95754,retired,2024-10-29 12:39:07
2982,XF002981,YHK2DDR3T2L41TECY,Audi,A6,2020,6,43,Silver,37645,available,2025-07-27 12:39:07
2983,UG002982,8XL9P39MXK3LEKXVD,Mercedes-Benz,E-Class,2016,6,11,Black,187189,available,2022-05-31 12:39:07
2984,QK002983,4A1DG78WFLUF1Y03K,Volkswagen,Transporter,2020,7,51,Blue,29019,available,2025-04-28 12:39:07
2985,WH002984,LZ0YLVG0TCJA7J854,Ford,Mustang Convertible,2025,8,79,Gray,9585,rented,2024-06-20 12:39:07
2986,HY002985,P3LRS9YKNDZ4TV9ZR,BMW,Z4,2024,8,41,Beige,37907,maintenance,2025-02-26 12:39:07
2987,UK002986,ZY41SNW776HT3HG11,Ford,Focus,2024,2,74,Beige,23745,rented,2022-08-01 12:39:07
2988,OL002987,HUS5UAW0AAJXXA254,Nissan,Altima,2025,3,14,Green,10288,available,2025-11-01 12:39:07
2989,BH002988,XGRTTM8ZSMAE5DWZ3,Nissan,Altima,2025,3,5,Silver,5808,rented,2023-07-19 12:39:07
2990,WH002989,7RLRW42HYU4YSACZH,Ford,Mustang Convertible,2025,8,13,Green,4189,rented,2024-04-21 12:39:07
2991,MX002990,TA3CJBFDL4M69EA2N,Volkswagen,Passat,2018,3,77,Green,77294,rented,2023-12-02 12:39:07
2992,UU002991,5DUVZD91NE1C1562E,Mercedes-Benz,Vito,2022,7,14,Red,69012,maintenance,2022-11-20 12:39:07
2993,RL002992,0T3MG4Z9A5BAXPSPK,Mercedes-Benz,E-Class,2019,6,1,Beige,67596,retired,2023-11-26 12:39:07
2994,AH002993,N5YM9A0M29RG59UD6,Chevrolet,Impala,2015,4,64,Silver,49778,available,2023-05-10 12:39:07
2995,IN002994,GUBAPAAGW1UPWHUGM,BMW,Z4,2016,8,29,Red,117296,available,2025-03-09 12:39:07
2996,QH002995,9WA89HJHGVAT339X7,BMW,X5,2017,5,62,White,196776,rented,2023-05-14 12:39:07
2997,AL002996,Z4WXXVUCDEWNJRWXA,Lexus,ES,2017,6,64,Black,193021,retired,2024-06-25 12:39:07
2998,GG002997,B5G14RHU0LSWPAH7L,BMW,Z4,2020,8,22,White,86369,rented,2024-12-31 12:39:07
2999,HK002998,R06ZE7MBZNUU0MGPR,Toyota,Camry,2025,3,65,White,7534,rented,2025-11-10 12:39:07
3000,YT002999,FKF5RTMN2G5N85BLZ,Toyota,Camry,2019,3,16,White,108291,rented,2023-04-05 12:39:07
3001,GN003000,SW4JYZHJ95066KU99,Volkswagen,up!,2019,1,55,Silver,17617,retired,2021-12-23 12:39:07
3002,LU003001,3035V7VU2JAAVB68X,Fiat,500,2023,1,6,Beige,57386,rented,2023-08-15 12:39:07
3003,WE003002,NWLPCWZNGNNW863ET,BMW,X5,2021,5,7,Black,8467,available,2021-10-27 12:39:07
3004,ND003003,WJ52UDJZER19ARRXH,Hyundai,i10,2023,1,2,Blue,9936,rented,2022-03-01 12:39:07
3005,RU003004,AZJSVCYMN7FDR529A,Fiat,500,2016,1,56,Black,88319,available,2022-07-26 12:39:07
3006,VB003005,T2A3UETBLRS19FXUW,Hyundai,i10,2025,1,1,Red,20142,rented,2022-04-24 12:39:07
3007,YX003006,YC9TJLTUUG2U5M2CN,Toyota,Corolla,2022,2,63,Black,44940,rented,2023-10-02 12:39:07
3008,XQ003007,00ES32LFH63BBHYUM,Volkswagen,Golf,2018,2,66,Beige,96568,rented,2022-09-27 12:39:07
3009,LZ003008,EM7NZVV0VBR1ZPGLV,Ford,Transit,2020,7,42,Silver,124683,retired,2025-12-13 12:39:07
3010,FN003009,N0J6WWL6GPY27GWWY,Nissan,Altima,2019,3,6,White,83383,rented,2021-08-21 12:39:07
3011,YW003010,SFMJRXE8MF8Y9JGMS,Hyundai,i10,2021,1,11,Gray,102462,available,2024-01-15 12:39:07
3012,FC003011,MBM48LAMXLK5GEHWF,Fiat,500,2023,1,25,Gray,3122,rented,2026-03-11 12:39:07
3013,BM003012,5KFPZSZLF5XLX5FXW,Mazda,MX-5,2016,8,49,Green,122742,available,2023-05-19 12:39:07
3014,EY003013,JA5UEDPMHYAMNN5K4,Hyundai,i10,2020,1,16,Beige,58498,available,2024-05-15 12:39:07
3015,RJ003014,L7H056SAK90RFP91P,BMW,X5,2023,5,6,Black,46584,rented,2026-03-14 12:39:07
3016,VB003015,Y5X108FM9CBNC22AK,Toyota,Corolla,2025,2,25,Red,9357,available,2021-08-17 12:39:07
3017,GK003016,F5N8RWKJ9PU225ZSJ,Mazda,3,2016,2,64,Gray,173815,retired,2024-01-31 12:39:07
3018,JU003017,DMV8TYBF2H1S9SFKM,BMW,5 Series,2022,6,50,Beige,54587,maintenance,2025-02-01 12:39:07
3019,PN003018,DG1LFMXJZZGSRJJ8F,Ford,Explorer,2017,5,61,White,43910,maintenance,2026-01-17 12:39:07
3020,WC003019,E77B341ZRDDM6CHVJ,Toyota,Camry,2022,3,7,Green,23021,retired,2022-02-11 12:39:07
3021,RO003020,8BS65CEE2HPYJ5CRK,Renault,Trafic,2024,7,24,Gray,30150,available,2022-06-06 12:39:07
3022,SZ003021,P4W1F261NGBYVCBKD,Nissan,Altima,2021,3,57,Black,29099,available,2024-10-14 12:39:07
3023,QS003022,SXJ1A9U9XCKR2W72J,Jaguar,XF,2021,6,14,Green,28941,rented,2024-11-05 12:39:07
3024,AN003023,8YX74NAAHLSFHABV3,Ford,Taurus,2021,4,60,Green,44809,rented,2025-03-29 12:39:07
3025,DX003024,F8YRJVWL48SSZ84JE,Mercedes-Benz,E-Class,2019,6,43,Gray,18639,available,2022-07-02 12:39:07
3026,NQ003025,BC8R9DGK4S50LRCX6,Ford,Mondeo,2022,3,53,Black,87130,available,2026-02-25 12:39:07
3027,YN003026,ZZ03K07ZAL7HKV840,BMW,Z4,2025,8,40,Green,18055,available,2025-04-28 12:39:07
3028,PE003027,D9PWGUZG39BSYPG4J,Ford,Mustang Convertible,2017,8,76,Green,177382,retired,2025-12-18 12:39:07
3029,VF003028,P8B7EZ6YRJ1ZAMC4T,Honda,Civic,2018,2,35,White,165701,rented,2023-01-22 12:39:07
3030,AH003029,2EZAJ7ENP5G0VYBEV,BMW,Z4,2020,8,70,Gray,132307,rented,2022-11-17 12:39:07
3031,EB003030,2W2DU6UDGZ3WZJ0SK,Toyota,Corolla,2021,2,39,Blue,27223,retired,2025-03-16 12:39:07
3032,PP003031,GU3S688WBDK8FCCDL,Ford,Explorer,2021,5,26,Blue,109613,available,2025-05-12 12:39:07
3033,BG003032,B2L35NANN5FTE8TF0,Nissan,Altima,2016,3,15,White,175348,rented,2024-08-19 12:39:07
3034,JM003033,VTT984S6ETCLT4RNT,Ford,Mondeo,2016,3,4,White,189344,rented,2022-04-28 12:39:07
3035,LY003034,X941R8XHCT8A3JPMC,Renault,Trafic,2024,7,77,White,18383,available,2021-07-28 12:39:07
3036,LX003035,ATYD7SA57KE4CC0U0,Honda,CR-V,2019,5,18,Blue,14290,available,2025-02-11 12:39:07
3037,FK003036,65DP512ZZ03PJ0UXR,Ford,Focus,2022,2,10,Black,23342,available,2024-11-03 12:39:07
3038,JE003037,DD35J3SL6KVGDNBR7,Chevrolet,Impala,2020,4,19,Silver,21348,retired,2026-04-06 12:39:07
3039,CE003038,R299EU6HKF1EMWHCF,Mazda,3,2020,2,55,Black,94526,available,2025-02-23 12:39:07
3040,NK003039,UKW2A98M16JCPY7UL,Audi,A5 Cabriolet,2017,8,65,Beige,85317,rented,2024-10-19 12:39:07
3041,ZO003040,ZXVKMLLZG53ULBJHH,Honda,Accord,2018,3,40,Gray,51019,available,2022-11-23 12:39:07
3042,JJ003041,1ZTXVK5H13C8WM0FU,BMW,Z4,2022,8,33,Red,9147,rented,2026-04-11 12:39:07
3043,OH003042,DELL48WZ44GDXTB2Y,Chrysler,300,2023,4,53,Silver,24723,retired,2022-12-28 12:39:07
3044,RK003043,CAX2CWM2LKP37LMMV,Chrysler,300,2022,4,46,Green,25361,retired,2024-01-17 12:39:07
3045,UY003044,Z4MLZ6JKWWB648CWP,Renault,Trafic,2021,7,37,Black,57208,available,2021-10-19 12:39:07
3046,JV003045,953GZ5Z744AWCG599,Jaguar,XF,2021,6,76,Red,4613,available,2024-03-16 12:39:07
3047,ED003046,T61E7CJR5C3YWN4P7,Lexus,ES,2025,6,41,Gray,13563,available,2024-05-15 12:39:07
3048,BQ003047,C5ENYM1CMNMYXM7TF,Honda,CR-V,2016,5,79,Blue,62599,maintenance,2025-02-11 12:39:07
3049,LG003048,3JZMD11XGBDF59MCK,Ford,Mustang Convertible,2021,8,22,Blue,81354,maintenance,2021-09-26 12:39:07
3050,HC003049,WF9ZDV5CPFRZJRR8R,Hyundai,i10,2016,1,13,Red,160443,retired,2021-07-01 12:39:07
3051,AY003050,HGKUHH4F2RXB7STZU,Toyota,Avalon,2023,4,39,Blue,55399,available,2024-01-20 12:39:07
3052,ZX003051,GTV9CRW1DBC0USLUV,Lexus,ES,2025,6,51,Red,22855,available,2025-07-27 12:39:07
3053,DR003052,ASBENW3NW2MS5WV7E,Renault,Trafic,2022,7,16,Red,4029,available,2021-07-01 12:39:07
3054,BQ003053,UHB09PKHHBBG39P40,Audi,A5 Cabriolet,2025,8,54,Silver,6741,rented,2023-11-23 12:39:07
3055,QB003054,B0T66ZMB7C7CT6ADP,Toyota,Avalon,2016,4,1,Silver,19383,available,2024-04-28 12:39:07
3056,QN003055,857B3G47RRUUUURN3,Honda,Accord,2025,3,24,Silver,20371,available,2023-08-30 12:39:07
3057,GY003056,4DB9LM7KDBS5PYBNW,Renault,Trafic,2015,7,79,Black,170165,available,2022-05-12 12:39:07
3058,XW003057,340G95ULD2F9U0ZXA,Mercedes-Benz,Vito,2020,7,61,Blue,114564,available,2024-04-12 12:39:07
3059,FB003058,47N3FE1SBDTXBBMNE,Lexus,ES,2020,6,4,Red,29420,available,2024-03-10 12:39:07
3060,NE003059,36D3DY6S5WP2A8CLK,Toyota,Camry,2020,3,13,Gray,101708,maintenance,2024-05-16 12:39:07
3061,PP003060,4ZJ43V31J76HEYZXV,Jaguar,XF,2025,6,74,Green,8073,retired,2023-02-22 12:39:07
3062,AH003061,FGV13PB1L8S98TJRS,BMW,Z4,2017,8,58,Black,71123,available,2022-11-25 12:39:07
3063,SR003062,APB7JAK5RXBVY6R1W,Ford,Taurus,2021,4,56,Black,15574,rented,2023-08-05 12:39:07
3064,UV003063,P8J8KL8CSN4ESCJ3W,Volkswagen,Passat,2024,3,50,White,6299,available,2026-03-08 12:39:07
3065,OX003064,8E7E44EMEPATML02H,Nissan,Rogue,2020,5,74,Red,105376,maintenance,2025-06-26 12:39:07
3066,EX003065,XZSFS46XVP89YHBC5,Volkswagen,Golf,2018,2,24,Beige,157286,rented,2022-09-11 12:39:07
3067,GK003066,C50K725M6R4R2JCR7,Kia,Picanto,2015,1,67,White,59546,rented,2025-02-22 12:39:07
3068,IU003067,FKFNTU02EAX2X22PL,BMW,Z4,2022,8,10,Blue,69843,rented,2025-01-14 12:39:07
3069,AW003068,7UNTEP8SV96502ADW,Lexus,ES,2015,6,43,White,195014,available,2025-05-19 12:39:07
3070,EI003069,ANM36AXX845PTRDTD,Mazda,MX-5,2015,8,66,White,223619,available,2025-03-03 12:39:07
3071,GS003070,5295LWDL13SEY66F6,Ford,Mondeo,2022,3,22,Silver,4477,maintenance,2024-08-17 12:39:07
3072,TT003071,H1HHFCU984N87FK2X,Mercedes-Benz,E-Class,2022,6,41,White,22147,available,2024-07-15 12:39:07
3073,SF003072,4HKUJLJKLK8SZ114F,Honda,Civic,2019,2,5,Blue,42262,available,2025-01-01 12:39:07
3074,WV003073,PBG9SV2B44Z4RAGTL,Jeep,Grand Cherokee,2018,5,16,Silver,99453,maintenance,2022-09-02 12:39:07
3075,GV003074,1R6J0HJ5VRZE4G24K,Audi,A5 Cabriolet,2024,8,35,Green,33354,maintenance,2022-05-18 12:39:07
3076,LU003075,5UL51HFRK4NY058HN,Hyundai,i10,2019,1,75,Green,10398,available,2024-07-06 12:39:07
3077,LS003076,RNN41W4N228BGSZV9,Toyota,Camry,2018,3,59,Silver,79846,rented,2024-03-22 12:39:07
3078,RO003077,0NHPM1JAAHS6701CR,Mazda,MX-5,2019,8,38,Red,18101,retired,2024-01-28 12:39:07
3079,NE003078,0HFK7Y60GF43H2H38,Toyota,RAV4,2024,5,23,Gray,32825,maintenance,2024-07-19 12:39:07
3080,VY003079,A8AHPJ9C2F0246VKD,Toyota,Camry,2017,3,63,Green,133273,retired,2023-06-27 12:39:07
