id,car_id,policy_number,insurer_name,start_date,end_date,coverage_amount
2009,2009,POL-0002009-2025,Liberty Mutual,2025-04-07,2026-04-07,40000
2010,2010,POL-0002010-2024,MAPFRE,2024-12-21,2025-12-21,71000
2011,2011,POL-0002011-2025,Progressive,2025-03-25,2026-03-25,38000
2012,2012,POL-0002012-2025,Allianz,2025-01-07,2026-01-07,58000
2013,2013,POL-0002013-2025,Zurich,2025-06-27,2026-06-27,75000
2014,2014,POL-0002014-2025,MAPFRE,2025-02-26,2026-02-26,27000
2015,2015,POL-0002015-2025,AXA,2025-06-28,2026-06-28,78000
2016,2016,POL-0002016-2025,Progressive,2025-01-20,2026-01-20,54000
2017,2017,POL-0002017-2025,StateFarm,2025-01-20,2026-01-20,34000
2018,2018,POL-0002018-2025,Aviva,2025-06-14,2026-06-14,58000
2019,2019,POL-0002019-2025,Allianz,2025-04-24,2026-04-24,47000
2020,2020,POL-0002020-2025,Aviva,2025-05-23,2026-05-23,20000
2021,2021,POL-0002021-2025,Aviva,2025-02-16,2026-02-16,37000
2022,2022,POL-0002022-2025,MAPFRE,2025-04-08,2026-04-08,65000
2023,2023,POL-0002023-2025,Allianz,2025-02-23,2026-02-23,80000
2024,2024,POL-0002024-2025,StateFarm,2025-04-24,2026-04-24,96000
2025,2025,POL-0002025-2025,MAPFRE,2025-02-15,2026-02-15,75000
2026,2026,POL-0002026-2024,MAPFRE,2024-12-25,2025-12-25,50000
2027,2027,POL-0002027-2025,Generali,2025-05-05,2026-05-05,96000
2028,2028,POL-0002028-2025,Geico,2025-05-20,2026-05-20,73000
2029,2029,POL-0002029-2025,Progressive,2025-03-03,2026-03-03,62000
2030,2030,POL-0002030-2025,AXA,2025-04-20,2026-04-20,71000
2031,2031,POL-0002031-2025,AXA,2025-04-06,2026-04-06,76000
2032,2032,POL-0002032-2025,Allianz,2025-02-28,2026-02-28,47000
2033,2033,POL-0002033-2025,Allianz,2025-05-31,2026-05-31,57000
2034,2034,POL-0002034-2025,StateFarm,2025-01-02,2026-01-02,98000
2035,2035,POL-0002035-2025,Allianz,2025-04-24,2026-04-24,35000
2036,2036,POL-0002036-2025,Progressive,2025-04-06,2026-04-06,35000
2037,2037,POL-0002037-2025,Zurich,2025-06-08,2026-06-08,35000
2038,2038,POL-0002038-2024,Zurich,2024-12-27,2025-12-27,84000
2039,2039,POL-0002039-2024,Liberty Mutual,2024-12-29,2025-12-29,66000
2040,2040,POL-0002040-2025,AXA,2025-06-03,2026-06-03,35000
2041,2041,POL-0002041-2025,Geico,2025-03-15,2026-03-15,45000
2042,2042,POL-0002042-2025,Geico,2025-02-03,2026-02-03,20000
2043,2043,POL-0002043-2025,Progressive,2025-06-23,2026-06-23,32000
2044,2044,POL-0002044-2024,Allianz,2024-12-25,2025-12-25,25000
2045,2045,POL-0002045-2025,StateFarm,2025-04-03,2026-04-03,67000
2046,2046,POL-0002046-2025,MAPFRE,2025-05-08,2026-05-08,30000
2047,2047,POL-0002047-2025,MAPFRE,2025-01-18,2026-01-18,60000
2048,2048,POL-0002048-2025,Zurich,2025-03-16,2026-03-16,81000
2049,2049,POL-0002049-2024,Progressive,2024-12-29,2025-12-29,70000
2050,2050,POL-0002050-2024,Allianz,2024-12-14,2025-12-14,64000
2051,2051,POL-0002051-2025,Aviva,2025-01-07,2026-01-07,42000
2052,2052,POL-0002052-2025,Generali,2025-04-05,2026-04-05,50000
2053,2053,POL-0002053-2025,MAPFRE,2025-04-20,2026-04-20,34000
2054,2054,POL-0002054-2024,Allianz,2024-12-20,2025-12-20,42000
2055,2055,POL-0002055-2025,MAPFRE,2025-05-26,2026-05-26,80000
2056,2056,POL-0002056-2025,AXA,2025-05-18,2026-05-18,37000
2057,2057,POL-0002057-2025,AXA,2025-02-11,2026-02-11,87000
2058,2058,POL-0002058-2025,AXA,2025-06-19,2026-06-19,95000
2059,2059,POL-0002059-2024,Geico,2024-12-31,2025-12-31,24000
2060,2060,POL-0002060-2025,Progressive,2025-02-07,2026-02-07,60000
2061,2061,POL-0002061-2025,Liberty Mutual,2025-02-22,2026-02-22,56000
2062,2062,POL-0002062-2025,Progressive,2025-01-01,2026-01-01,60000
2063,2063,POL-0002063-2025,AXA,2025-02-05,2026-02-05,69000
2064,2064,POL-0002064-2025,Zurich,2025-03-03,2026-03-03,37000
2065,2065,POL-0002065-2025,Zurich,2025-06-16,2026-06-16,86000
2066,2066,POL-0002066-2024,Generali,2024-12-17,2025-12-17,40000
2067,2067,POL-0002067-2025,Progressive,2025-02-20,2026-02-20,55000
2068,2068,POL-0002068-2025,Zurich,2025-06-28,2026-06-28,80000
2069,2069,POL-0002069-2025,Allianz,2025-03-15,2026-03-15,61000
2070,2070,POL-0002070-2025,Liberty Mutual,2025-04-05,2026-04-05,49000
2071,2071,POL-0002071-2025,AXA,2025-06-22,2026-06-22,50000
2072,2072,POL-0002072-2025,Aviva,2025-04-20,2026-04-20,41000
2073,2073,POL-0002073-2025,Allianz,2025-02-22,2026-02-22,29000
2074,2074,POL-0002074-2025,StateFarm,2025-03-19,2026-03-19,67000
2075,2075,POL-0002075-2025,Zurich,2025-01-14,2026-01-14,27000
2076,2076,POL-0002076-2025,Geico,2025-04-16,2026-04-16,28000
2077,2077,POL-0002077-2025,StateFarm,2025-06-08,2026-06-08,47000
2078,2078,POL-0002078-2025,AXA,2025-03-20,2026-03-20,86000
2079,2079,POL-0002079-2025,Allianz,2025-02-05,2026-02-05,69000
2080,2080,POL-0002080-2025,Geico,2025-02-25,2026-02-25,56000
2081,2081,POL-0002081-2025,Progressive,2025-02-21,2026-02-21,36000
2082,2082,POL-0002082-2025,Generali,2025-01-31,2026-01-31,75000
2083,2083,POL-0002083-2024,AXA,2024-12-21,2025-12-21,65000
2084,2084,POL-0002084-2025,Generali,2025-01-25,2026-01-25,71000
2085,2085,POL-0002085-2025,Allianz,2025-06-03,2026-06-03,34000
2086,2086,POL-0002086-2024,Generali,2024-12-20,2025-12-20,78000
2087,2087,POL-0002087-2025,Generali,2025-06-19,2026-06-19,57000
2088,2088,POL-0002088-2025,Allianz,2025-05-09,2026-05-09,65000
2089,2089,POL-0002089-2025,Zurich,2025-06-04,2026-06-04,57000
2090,2090,POL-0002090-2025,AXA,2025-05-28,2026-05-28,94000
2091,2091,POL-0002091-2025,Allianz,2025-02-05,2026-02-05,44000
2092,2092,POL-0002092-2025,Zurich,2025-04-23,2026-04-23,20000
2093,2093,POL-0002093-2025,AXA,2025-06-10,2026-06-10,22000
2094,2094,POL-0002094-2024,Aviva,2024-12-29,2025-12-29,35000
2095,2095,POL-0002095-2025,Allianz,2025-01-05,2026-01-05,74000
2096,2096,POL-0002096-2025,Aviva,2025-01-11,2026-01-11,95000
2097,2097,POL-0002097-2025,Allianz,2025-06-10,2026-06-10,60000
2098,2098,POL-0002098-2024,Aviva,2024-12-14,2025-12-14,85000
2099,2099,POL-0002099-2025,Zurich,2025-06-25,2026-06-25,62000
2100,2100,POL-0002100-2025,Aviva,2025-03-04,2026-03-04,37000
2101,2101,POL-0002101-2025,Allianz,2025-03-01,2026-03-01,80000
2102,2102,POL-0002102-2024,AXA,2024-12-17,2025-12-17,63000
2103,2103,POL-0002103-2025,AXA,2025-06-21,2026-06-21,82000
2104,2104,POL-0002104-2025,MAPFRE,2025-05-15,2026-05-15,46000
2105,2105,POL-0002105-2025,AXA,2025-02-17,2026-02-17,36000
2106,2106,POL-0002106-2025,Generali,2025-01-06,2026-01-06,58000
2107,2107,POL-0002107-2025,Geico,2025-03-17,2026-03-17,52000
2108,2108,POL-0002108-2025,AXA,2025-04-23,2026-04-23,59000
2109,2109,POL-0002109-2025,Aviva,2025-01-11,2026-01-11,58000
2110,2110,POL-0002110-2025,Generali,2025-02-02,2026-02-02,24000
2111,2111,POL-0002111-2024,Liberty Mutual,2024-12-17,2025-12-17,89000
2112,2112,POL-0002112-2024,Liberty Mutual,2024-12-25,2025-12-25,24000
2113,2113,POL-0002113-2025,AXA,2025-01-11,2026-01-11,54000
2114,2114,POL-0002114-2025,StateFarm,2025-05-02,2026-05-02,32000
2115,2115,POL-0002115-2025,Allianz,2025-01-30,2026-01-30,81000
2116,2116,POL-0002116-2025,Aviva,2025-03-20,2026-03-20,41000
2117,2117,POL-0002117-2025,AXA,2025-01-05,2026-01-05,55000
2118,2118,POL-0002118-2025,Geico,2025-04-02,2026-04-02,88000
2119,2119,POL-0002119-2025,Progressive,2025-04-22,2026-04-22,69000
2120,2120,POL-0002120-2024,Liberty Mutual,2024-12-22,2025-12-22,30000
2121,2121,POL-0002121-2025,Aviva,2025-06-07,2026-06-07,50000
2122,2122,POL-0002122-2025,StateFarm,2025-02-15,2026-02-15,73000
2123,2123,POL-0002123-2025,Zurich,2025-06-05,2026-06-05,79000
2124,2124,POL-0002124-2025,Geico,2025-03-13,2026-03-13,66000
2125,2125,POL-0002125-2025,Generali,2025-03-16,2026-03-16,48000
2126,2126,POL-0002126-2025,Zurich,2025-06-08,2026-06-08,61000
2127,2127,POL-0002127-2025,Liberty Mutual,2025-05-19,2026-05-19,54000
2128,2128,POL-0002128-2025,Allianz,2025-04-16,2026-04-16,92000
2129,2129,POL-0002129-2025,Progressive,2025-01-28,2026-01-28,94000
2130,2130,POL-0002130-2025,Liberty Mutual,2025-02-07,2026-02-07,55000
2131,2131,POL-0002131-2025,Allianz,2025-04-11,2026-04-11,22000
2132,2132,POL-0002132-2025,StateFarm,2025-04-23,2026-04-23,89000
2133,2133,POL-0002133-2025,StateFarm,2025-01-29,2026-01-29,47000
2134,2134,POL-0002134-2024,StateFarm,2024-12-12,2025-12-12,73000
2135,2135,POL-0002135-2025,Progressive,2025-05-08,2026-05-08,62000
2136,2136,POL-0002136-2025,MAPFRE,2025-06-13,2026-06-13,35000
2137,2137,POL-0002137-2025,AXA,2025-02-20,2026-02-20,54000
2138,2138,POL-0002138-2025,Generali,2025-03-08,2026-03-08,58000
2139,2139,POL-0002139-2025,StateFarm,2025-05-13,2026-05-13,36000
2140,2140,POL-0002140-2025,AXA,2025-04-01,2026-04-01,46000
2141,2141,POL-0002141-2025,Allianz,2025-01-09,2026-01-09,95000
2142,2142,POL-0002142-2025,Allianz,2025-02-24,2026-02-24,55000
2143,2143,POL-0002143-2025,Liberty Mutual,2025-02-05,2026-02-05,20000
2144,2144,POL-0002144-2025,StateFarm,2025-03-02,2026-03-02,84000
2145,2145,POL-0002145-2025,Geico,2025-01-10,2026-01-10,35000
2146,2146,POL-0002146-2025,StateFarm,2025-06-05,2026-06-05,45000
2147,2147,POL-0002147-2025,Aviva,2025-06-14,2026-06-14,56000
2148,2148,POL-0002148-2025,Allianz,2025-06-18,2026-06-18,57000
2149,2149,POL-0002149-2025,Progressive,2025-02-19,2026-02-19,21000
2150,2150,POL-0002150-2025,Progressive,2025-02-12,2026-02-12,67000
2151,2151,POL-0002151-2024,MAPFRE,2024-12-27,2025-12-27,21000
2152,2152,POL-0002152-2025,AXA,2025-05-27,2026-05-27,95000
2153,2153,POL-0002153-2025,AXA,2025-05-19,2026-05-19,44000
2154,2154,POL-0002154-2024,Geico,2024-12-17,2025-12-17,30000
2155,2155,POL-0002155-2025,Generali,2025-02-20,2026-02-20,25000
2156,2156,POL-0002156-2025,Allianz,2025-03-28,2026-03-28,50000
2157,2157,POL-0002157-2025,MAPFRE,2025-04-22,2026-04-22,26000
2158,2158,POL-0002158-2025,Aviva,2025-06-12,2026-06-12,88000
2159,2159,POL-0002159-2025,Allianz,2025-03-19,2026-03-19,23000
2160,2160,POL-0002160-2025,Liberty Mutual,2025-01-30,2026-01-30,84000
2161,2161,POL-0002161-2024,StateFarm,2024-12-23,2025-12-23,81000
2162,2162,POL-0002162-2025,Generali,2025-02-26,2026-02-26,42000
2163,2163,POL-0002163-2025,StateFarm,2025-04-25,2026-04-25,45000
2164,2164,POL-0002164-2025,Aviva,2025-04-18,2026-04-18,70000
2165,2165,POL-0002165-2025,Allianz,2025-03-17,2026-03-17,22000
2166,2166,POL-0002166-2025,Liberty Mutual,2025-03-15,2026-03-15,39000
2167,2167,POL-0002167-2025,Progressive,2025-02-02,2026-02-02,27000
2168,2168,POL-0002168-2025,Zurich,2025-06-21,2026-06-21,77000
2169,2169,POL-0002169-2025,AXA,2025-02-08,2026-02-08,71000
2170,2170,POL-0002170-2025,Geico,2025-05-21,2026-05-21,31000
2171,2171,POL-0002171-2025,Zurich,2025-03-24,2026-03-24,36000
2172,2172,POL-0002172-2024,Zurich,2024-12-12,2025-12-12,68000
2173,2173,POL-0002173-2025,Geico,2025-06-02,2026-06-02,91000
2174,2174,POL-0002174-2025,Progressive,2025-05-07,2026-05-07,64000
2175,2175,POL-0002175-2025,Liberty Mutual,2025-01-03,2026-01-03,39000
2176,2176,POL-0002176-2024,AXA,2024-12-11,2025-12-11,57000
2177,2177,POL-0002177-2025,Allianz,2025-03-15,2026-03-15,79000
2178,2178,POL-0002178-2025,Aviva,2025-06-04,2026-06-04,91000
2179,2179,POL-0002179-2025,Geico,2025-05-20,2026-05-20,92000
2180,2180,POL-0002180-2025,Aviva,2025-04-07,2026-04-07,99000
2181,2181,POL-0002181-2025,Zurich,2025-05-19,2026-05-19,27000
2182,2182,POL-0002182-2025,Geico,2025-05-07,2026-05-07,20000
2183,2183,POL-0002183-2025,Aviva,2025-02-26,2026-02-26,64000
2184,2184,POL-0002184-2025,Allianz,2025-04-18,2026-04-18,32000
2185,2185,POL-0002185-2024,Allianz,2024-12-27,2025-12-27,34000
2186,2186,POL-0002186-2025,StateFarm,2025-05-27,2026-05-27,42000
2187,2187,POL-0002187-2025,Allianz,2025-05-09,2026-05-09,41000
2188,2188,POL-0002188-2025,Zurich,2025-03-15,2026-03-15,49000
2189,2189,POL-0002189-2025,Geico,2025-04-04,2026-04-04,24000
2190,2190,POL-0002190-2025,AXA,2025-03-18,2026-03-18,95000
2191,2191,POL-0002191-2025,Generali,2025-04-20,2026-04-20,56000
2192,2192,POL-0002192-2025,StateFarm,2025-02-23,2026-02-23,55000
2193,2193,POL-0002193-2025,Geico,2025-03-21,2026-03-21,33000
2194,2194,POL-0002194-2025,Geico,2025-02-27,2026-02-27,28000
2195,2195,POL-0002195-2025,Progressive,2025-06-14,2026-06-14,91000
2196,2196,POL-0002196-2025,StateFarm,2025-05-15,2026-05-15,71000
2197,2197,POL-0002197-2025,AXA,2025-06-12,2026-06-12,86000
2198,2198,POL-0002198-2025,MAPFRE,2025-05-31,2026-05-31,48000
2199,2199,POL-0002199-2025,Liberty Mutual,2025-02-08,2026-02-08,99000
2200,2200,POL-0002200-2025,Aviva,2025-04-06,2026-04-06,22000
2201,2201,POL-0002201-2025,Liberty Mutual,2025-05-29,2026-05-29,62000
2202,2202,POL-0002202-2025,Geico,2025-02-14,2026-02-14,73000
2203,2203,POL-0002203-2025,Geico,2025-03-31,2026-03-31,88000
2204,2204,POL-0002204-2025,Allianz,2025-06-15,2026-06-15,60000
2205,2205,POL-0002205-2025,StateFarm,2025-05-26,2026-05-26,87000
2206,2206,POL-0002206-2025,Allianz,2025-02-04,2026-02-04,35000
2207,2207,POL-0002207-2025,Aviva,2025-04-03,2026-04-03,34000
2208,2208,POL-0002208-2025,Geico,2025-06-25,2026-06-25,72000
2209,2209,POL-0002209-2025,Progressive,2025-03-29,2026-03-29,57000
2210,2210,POL-0002210-2025,Geico,2025-01-16,2026-01-16,32000
2211,2211,POL-0002211-2025,AXA,2025-05-30,2026-05-30,35000
2212,2212,POL-0002212-2025,Generali,2025-05-21,2026-05-21,83000
2213,2213,POL-0002213-2025,Progressive,2025-06-28,2026-06-28,80000
2214,2214,POL-0002214-2024,Liberty Mutual,2024-12-13,2025-12-13,77000
2215,2215,POL-0002215-2025,Allianz,2025-05-07,2026-05-07,20000
2216,2216,POL-0002216-2025,Generali,2025-06-03,2026-06-03,38000
2217,2217,POL-0002217-2025,Aviva,2025-06-04,2026-06-04,53000
2218,2218,POL-0002218-2025,Zurich,2025-02-23,2026-02-23,24000
2219,2219,POL-0002219-2025,Zurich,2025-03-12,2026-03-12,33000
2220,2220,POL-0002220-2025,Liberty Mutual,2025-03-22,2026-03-22,65000
2221,2221,POL-0002221-2024,MAPFRE,2024-12-27,2025-12-27,48000
2222,2222,POL-0002222-2025,MAPFRE,2025-02-03,2026-02-03,24000
2223,2223,POL-0002223-2025,AXA,2025-05-29,2026-05-29,38000
2224,2224,POL-0002224-2025,Liberty Mutual,2025-05-27,2026-05-27,40000
2225,2225,POL-0002225-2025,Progressive,2025-01-20,2026-01-20,21000
2226,2226,POL-0002226-2025,Allianz,2025-04-10,2026-04-10,76000
2227,2227,POL-0002227-2025,Allianz,2025-02-06,2026-02-06,38000
2228,2228,POL-0002228-2025,Allianz,2025-06-02,2026-06-02,32000
2229,2229,POL-0002229-2025,Zurich,2025-03-23,2026-03-23,58000
2230,2230,POL-0002230-2025,MAPFRE,2025-02-03,2026-02-03,95000
2231,2231,POL-0002231-2025,Progressive,2025-01-27,2026-01-27,29000
2232,2232,POL-0002232-2025,Liberty Mutual,2025-05-27,2026-05-27,42000
2233,2233,POL-0002233-2025,Zurich,2025-03-27,2026-03-27,69000
2234,2234,POL-0002234-2025,Zurich,2025-06-13,2026-06-13,30000
2235,2235,POL-0002235-2025,Geico,2025-03-25,2026-03-25,95000
2236,2236,POL-0002236-2025,Aviva,2025-03-28,2026-03-28,59000
2237,2237,POL-0002237-2024,StateFarm,2024-12-28,2025-12-28,93000
2238,2238,POL-0002238-2025,Geico,2025-04-21,2026-04-21,77000
2239,2239,POL-0002239-2025,Aviva,2025-06-21,2026-06-21,30000
2240,2240,POL-0002240-2024,Liberty Mutual,2024-12-23,2025-12-23,29000
2241,2241,POL-0002241-2025,Aviva,2025-05-23,2026-05-23,28000
2242,2242,POL-0002242-2025,Zurich,2025-02-22,2026-02-22,28000
2243,2243,POL-0002243-2025,Liberty Mutual,2025-01-23,2026-01-23,81000
2244,2244,POL-0002244-2025,Zurich,2025-01-03,2026-01-03,43000
2245,2245,POL-0002245-2024,Progressive,2024-12-12,2025-12-12,38000
2246,2246,POL-0002246-2025,Zurich,2025-02-18,2026-02-18,91000
2247,2247,POL-0002247-2025,Geico,2025-01-21,2026-01-21,64000
2248,2248,POL-0002248-2024,Geico,2024-12-26,2025-12-26,35000
2249,2249,POL-0002249-2025,Aviva,2025-04-28,2026-04-28,45000
2250,2250,POL-0002250-2025,Progressive,2025-06-14,2026-06-14,73000
2251,2251,POL-0002251-2025,StateFarm,2025-03-31,2026-03-31,34000
2252,2252,POL-0002252-2025,StateFarm,2025-04-29,2026-04-29,83000
2253,2253,POL-0002253-2025,Geico,2025-03-29,2026-03-29,75000
2254,2254,POL-0002254-2025,Progressive,2025-03-27,2026-03-27,74000
2255,2255,POL-0002255-2025,AXA,2025-01-16,2026-01-16,90000
2256,2256,POL-0002256-2025,Liberty Mutual,2025-04-12,2026-04-12,77000
2257,2257,POL-0002257-2024,MAPFRE,2024-12-16,2025-12-16,45000
2258,2258,POL-0002258-2024,Generali,2024-12-24,2025-12-24,37000
2259,2259,POL-0002259-2025,Allianz,2025-05-09,2026-05-09,88000
2260,2260,POL-0002260-2025,MAPFRE,2025-03-06,2026-03-06,25000
2261,2261,POL-0002261-2025,Aviva,2025-06-20,2026-06-20,87000
2262,2262,POL-0002262-2025,MAPFRE,2025-01-01,2026-01-01,93000
2263,2263,POL-0002263-2024,AXA,2024-12-18,2025-12-18,68000
2264,2264,POL-0002264-2024,Generali,2024-12-13,2025-12-13,81000
2265,2265,POL-0002265-2025,AXA,2025-01-12,2026-01-12,78000
2266,2266,POL-0002266-2025,Liberty Mutual,2025-02-01,2026-02-01,48000
2267,2267,POL-0002267-2024,Aviva,2024-12-12,2025-12-12,35000
2268,2268,POL-0002268-2025,Liberty Mutual,2025-06-16,2026-06-16,90000
2269,2269,POL-0002269-2025,Zurich,2025-02-27,2026-02-27,82000
2270,2270,POL-0002270-2025,Progressive,2025-01-30,2026-01-30,20000
2271,2271,POL-0002271-2025,Geico,2025-01-09,2026-01-09,91000
2272,2272,POL-0002272-2024,Allianz,2024-12-29,2025-12-29,44000
2273,2273,POL-0002273-2025,Liberty Mutual,2025-06-11,2026-06-11,30000
2274,2274,POL-0002274-2024,Generali,2024-12-17,2025-12-17,33000
2275,2275,POL-0002275-2025,Generali,2025-01-05,2026-01-05,56000
2276,2276,POL-0002276-2025,Generali,2025-01-26,2026-01-26,20000
2277,2277,POL-0002277-2025,Zurich,2025-03-22,2026-03-22,66000
2278,2278,POL-0002278-2025,Generali,2025-02-18,2026-02-18,85000
2279,2279,POL-0002279-2025,Zurich,2025-02-16,2026-02-16,73000
2280,2280,POL-0002280-2025,Zurich,2025-03-31,2026-03-31,95000
2281,2281,POL-0002281-2025,StateFarm,2025-04-21,2026-04-21,68000
2282,2282,POL-0002282-2024,Allianz,2024-12-13,2025-12-13,59000
2283,2283,POL-0002283-2025,Liberty Mutual,2025-01-12,2026-01-12,63000
2284,2284,POL-0002284-2025,AXA,2025-04-07,2026-04-07,32000
2285,2285,POL-0002285-2024,Aviva,2024-12-13,2025-12-13,79000
2286,2286,POL-0002286-2025,Allianz,2025-01-24,2026-01-24,38000
2287,2287,POL-0002287-2025,Geico,2025-05-08,2026-05-08,85000
2288,2288,POL-0002288-2025,Aviva,2025-05-04,2026-05-04,37000
2289,2289,POL-0002289-2025,Geico,2025-04-29,2026-04-29,38000
2290,2290,POL-0002290-2025,Progressive,2025-02-04,2026-02-04,89000
2291,2291,POL-0002291-2025,MAPFRE,2025-05-31,2026-05-31,58000
2292,2292,POL-0002292-2025,Allianz,2025-06-10,2026-06-10,85000
2293,2293,POL-0002293-2025,Generali,2025-05-20,2026-05-20,23000
2294,2294,POL-0002294-2025,Aviva,2025-06-11,2026-06-11,57000
2295,2295,POL-0002295-2025,Liberty Mutual,2025-02-03,2026-02-03,57000
2296,2296,POL-0002296-2024,Liberty Mutual,2024-12-17,2025-12-17,85000
2297,2297,POL-0002297-2025,Liberty Mutual,2025-04-13,2026-04-13,64000
2298,2298,POL-0002298-2024,Liberty Mutual,2024-12-19,2025-12-19,57000
2299,2299,POL-0002299-2025,AXA,2025-05-18,2026-05-18,49000
2300,2300,POL-0002300-2025,AXA,2025-02-10,2026-02-10,94000
2301,2301,POL-0002301-2025,Allianz,2025-02-20,2026-02-20,28000
2302,2302,POL-0002302-2025,Progressive,2025-01-08,2026-01-08,34000
2303,2303,POL-0002303-2025,MAPFRE,2025-04-15,2026-04-15,23000
2304,2304,POL-0002304-2025,MAPFRE,2025-06-15,2026-06-15,83000
2305,2305,POL-0002305-2025,Geico,2025-02-01,2026-02-01,80000
2306,2306,POL-0002306-2025,StateFarm,2025-04-01,2026-04-01,43000
2307,2307,POL-0002307-2025,Allianz,2025-06-25,2026-06-25,37000
2308,2308,POL-0002308-2025,Progressive,2025-03-07,2026-03-07,59000
2309,2309,POL-0002309-2025,AXA,2025-02-09,2026-02-09,94000
2310,2310,POL-0002310-2025,Allianz,2025-01-07,2026-01-07,31000
2311,2311,POL-0002311-2025,Allianz,2025-04-01,2026-04-01,49000
2312,2312,POL-0002312-2025,StateFarm,2025-03-04,2026-03-04,36000
2313,2313,POL-0002313-2025,StateFarm,2025-05-09,2026-05-09,67000
2314,2314,POL-0002314-2025,Liberty Mutual,2025-01-31,2026-01-31,35000
2315,2315,POL-0002315-2025,StateFarm,2025-01-01,2026-01-01,62000
2316,2316,POL-0002316-2024,Allianz,2024-12-11,2025-12-11,83000
2317,2317,POL-0002317-2025,Generali,2025-04-10,2026-04-10,66000
2318,2318,POL-0002318-2025,Liberty Mutual,2025-06-05,2026-06-05,91000
2319,2319,POL-0002319-2025,Generali,2025-02-21,2026-02-21,31000
2320,2320,POL-0002320-2025,MAPFRE,2025-01-04,2026-01-04,57000
2321,2321,POL-0002321-2025,AXA,2025-04-24,2026-04-24,83000
2322,2322,POL-0002322-2025,AXA,2025-02-02,2026-02-02,28000
2323,2323,POL-0002323-2025,Zurich,2025-04-22,2026-04-22,79000
2324,2324,POL-0002324-2024,Geico,2024-12-29,2025-12-29,92000
2325,2325,POL-0002325-2025,MAPFRE,2025-04-16,2026-04-16,40000
2326,2326,POL-0002326-2025,Geico,2025-03-29,2026-03-29,76000
2327,2327,POL-0002327-2025,StateFarm,2025-06-11,2026-06-11,74000
2328,2328,POL-0002328-2024,StateFarm,2024-12-14,2025-12-14,75000
2329,2329,POL-0002329-2025,Zurich,2025-05-27,2026-05-27,23000
2330,2330,POL-0002330-2025,Aviva,2025-06-28,2026-06-28,36000
2331,2331,POL-0002331-2025,StateFarm,2025-04-22,2026-04-22,67000
2332,2332,POL-0002332-2025,Progressive,2025-04-13,2026-04-13,67000
2333,2333,POL-0002333-2025,Allianz,2025-05-12,2026-05-12,81000
2334,2334,POL-0002334-2025,StateFarm,2025-01-11,2026-01-11,65000
2335,2335,POL-0002335-2025,Zurich,2025-04-13,2026-04-13,24000
2336,2336,POL-0002336-2025,Allianz,2025-04-22,2026-04-22,64000
2337,2337,POL-0002337-2025,Liberty Mutual,2025-06-04,2026-06-04,30000
2338,2338,POL-0002338-2025,Allianz,2025-06-08,2026-06-08,85000
2339,2339,POL-0002339-2025,Allianz,2025-05-03,2026-05-03,30000
2340,2340,POL-0002340-2025,Geico,2025-02-14,2026-02-14,55000
2341,2341,POL-0002341-2025,Progressive,2025-01-14,2026-01-14,94000
2342,2342,POL-0002342-2025,Generali,2025-03-30,2026-03-30,68000
2343,2343,POL-0002343-2025,Geico,2025-02-27,2026-02-27,92000
2344,2344,POL-0002344-2024,Liberty Mutual,2024-12-15,2025-12-15,36000
2345,2345,POL-0002345-2025,Progressive,2025-05-19,2026-05-19,24000
2346,2346,POL-0002346-2025,Aviva,2025-03-14,2026-03-14,26000
2347,2347,POL-0002347-2025,Generali,2025-03-19,2026-03-19,79000
2348,2348,POL-0002348-2025,MAPFRE,2025-05-28,2026-05-28,87000
2349,2349,POL-0002349-2025,Progressive,2025-05-04,2026-05-04,47000
2350,2350,POL-0002350-2025,Zurich,2025-03-01,2026-03-01,70000
2351,2351,POL-0002351-2025,Geico,2025-03-06,2026-03-06,66000
2352,2352,POL-0002352-2025,Liberty Mutual,2025-05-18,2026-05-18,61000
2353,2353,POL-0002353-2025,Allianz,2025-03-19,2026-03-19,92000
2354,2354,POL-0002354-2025,Generali,2025-03-03,2026-03-03,46000
